time (UTC),latitude (degrees_north),longitude (degrees_east),tmpsfc (K),tmp2m (K),ugrd10m (m s-1),vgrd10m (m s-1),pratesfc (kg m-2 s-1),rh2m (%),prmslmsl (Pa),dlwrfsfc (W m-2),dswrfsfc (W m-2)
2018-06-18T15:00:00Z,38.0,58.0,304.8065,304.3714,1.051079,-3.4228795,0.0,21.514603,100511.086,386.0,300.0
2018-06-18T18:00:00Z,38.0,58.0,299.51932,300.59952,0.28507566,-1.3856812,0.0,28.58637,100595.62,376.0,150.0
2018-06-18T21:00:00Z,38.0,58.0,296.78406,298.11844,0.9126147,-0.21009032,0.0,33.566113,100603.414,355.0,0.0
2018-06-19T00:00:00Z,38.0,58.0,294.95688,296.96262,1.2713989,0.7321582,0.0,34.85736,100631.75,351.51282,0.0
2018-06-19T03:00:00Z,38.0,58.0,303.61523,299.8533,0.681958,-1.6337621,0.0,28.62034,100761.125,347.0,100.0
2018-06-19T06:00:00Z,38.0,58.0,318.77853,302.0593,0.17091796,-2.7430127,0.0,27.0,100833.24,357.0,354.0
2018-06-19T09:00:00Z,38.0,58.0,324.29776,304.30002,-0.6292895,-3.6787791,0.0,22.300001,100791.48,391.0,940.0
2018-06-19T12:00:00Z,38.0,58.0,315.44455,304.7,-0.089045405,-4.7008176,NaN,19.7,100708.24,NaN,NaN
2018-06-19T15:00:00Z,38.0,58.0,303.3465,302.6,0.47771484,-3.0968041,0.0,21.6,100838.6,376.0,290.0
2018-06-19T18:00:00Z,38.0,58.0,298.28845,299.50317,0.20063232,-1.521062,0.0,25.4,100960.875,366.0,149.0
2018-06-19T21:00:00Z,38.0,58.0,295.72067,296.97485,-0.09586426,-0.23548217,0.0,30.435286,101040.805,348.0,0.0
2018-06-20T00:00:00Z,38.0,58.0,293.9379,295.7241,-0.09805908,0.77455074,0.0,32.0575,101133.44,346.0,0.0
2018-06-20T03:00:00Z,38.0,58.0,303.71933,300.1014,-1.1987475,-0.2025,0.0,23.6,101265.8,343.0,99.0
2018-06-20T06:00:00Z,38.0,58.0,318.97006,302.4,-1.8209863,-1.9954711,0.0,21.089579,101237.71,353.0,355.0
2018-06-20T09:00:00Z,38.0,58.0,324.21808,304.10236,-2.2608032,-2.8706176,0.0,19.4,101149.96,384.0,940.0
2018-06-20T12:00:00Z,38.0,58.0,314.79526,304.42834,-4.930664,-2.099624,NaN,17.727917,101084.61,NaN,NaN
2018-06-20T15:00:00Z,38.0,58.0,303.03952,302.6395,-4.06541,-1.4675072,0.0,19.22594,101139.43,375.0,290.0
2018-06-20T18:00:00Z,38.0,58.0,298.183,299.683,-3.2206616,-0.2555835,0.0,21.8056,101251.37,363.0,147.0
2018-06-20T21:00:00Z,38.0,58.0,295.9415,297.6015,-3.022163,1.2681054,0.0,23.110088,101270.125,339.0,0.0
2018-06-21T00:00:00Z,38.0,58.0,293.9205,296.2561,-1.6686914,1.9330859,0.0,23.5,101272.43,335.0,0.0
2018-06-21T03:00:00Z,38.0,58.0,302.77487,299.6944,-1.9668261,1.2525586,0.0,18.4,101338.5,333.0,100.0
2018-06-21T06:00:00Z,38.0,58.0,318.63428,302.6294,-3.052385,-0.8507983,0.0,17.30751,101297.85,343.0,357.0
2018-06-21T09:00:00Z,38.0,58.0,324.19626,304.61472,-3.4940894,-1.9930078,0.0,16.2,101173.57,377.0,950.0
2018-06-21T12:00:00Z,38.0,58.0,315.71097,304.7147,-4.153894,-2.0644605,NaN,17.57966,101032.24,NaN,NaN
2018-06-21T15:00:00Z,38.0,58.0,303.16745,302.69998,-3.7272289,-0.5927832,0.0,18.2,101079.055,372.0,300.0
2018-06-21T18:00:00Z,38.0,58.0,297.62802,299.1147,-1.408523,0.50368404,0.0,20.488194,101149.75,360.0,151.0
2018-06-21T21:00:00Z,38.0,58.0,294.80746,296.58588,0.91139156,-0.3814575,0.0,23.358133,101157.34,339.0,0.0
2018-06-22T00:00:00Z,38.0,58.0,293.87546,296.0,2.4837244,-1.3597705,0.0,33.915203,101192.71,335.0,0.0
2018-06-22T03:00:00Z,38.0,58.0,302.1136,298.30313,2.1272607,-1.242666,0.0,33.8,101243.52,334.0,99.0
2018-06-22T06:00:00Z,38.0,58.0,318.69254,301.2,-0.56674314,-2.350874,0.0,23.4,101138.9,345.0,355.0
2018-06-22T09:00:00Z,38.0,58.0,324.6284,303.70328,-1.98385,-2.623264,0.0,19.0,101013.66,379.0,950.0
2018-06-22T12:00:00Z,38.0,58.0,315.70755,302.9,-1.2770996,-3.2245703,NaN,25.1,100851.04,NaN,NaN
2018-06-22T15:00:00Z,38.0,58.0,302.82736,301.42917,-0.48805907,-2.7309031,0.0,27.5,100876.75,377.0,300.0
2018-06-22T18:00:00Z,38.0,58.0,297.73865,298.47086,0.68459225,-0.49555418,0.0,34.100002,100916.555,367.0,151.0
2018-06-22T21:00:00Z,38.0,58.0,295.55795,296.80002,0.5629346,-0.18878905,0.0,38.0,100895.41,350.0,0.0
2018-06-23T00:00:00Z,38.0,58.0,293.73865,295.4,0.5848193,-0.07194824,0.0,39.5,100908.08,348.0,0.0
2018-06-23T03:00:00Z,38.0,58.0,303.79614,299.9,-0.10741455,-0.6356616,0.0,27.800001,100967.555,344.0,98.0
2018-06-23T06:00:00Z,38.0,58.0,319.3986,302.5,-1.7354126,-2.1216087,0.0,23.608885,100922.63,354.21924,353.0
2018-06-23T09:00:00Z,38.0,58.0,325.3134,304.4902,-2.089951,-2.791792,0.0,19.800001,100817.36,386.0,940.0
2018-06-23T12:00:00Z,38.0,58.0,317.50848,305.6,-2.8900635,-2.3689477,NaN,17.723883,100609.58,NaN,NaN
2018-06-23T15:00:00Z,38.0,58.0,304.43066,304.00235,-1.3156054,-2.3616748,0.0,18.385946,100676.29,381.0,300.0
2018-06-23T18:00:00Z,38.0,58.0,298.70007,300.30234,0.6613672,-1.531206,0.0,21.809723,100779.87,370.0,152.0
2018-06-23T21:00:00Z,38.0,58.0,295.90015,297.5001,0.76343995,0.012719726,0.0,25.240355,100805.0,346.0,0.0
2018-06-24T00:00:00Z,38.0,58.0,293.80002,296.05127,0.4156323,-0.80829346,0.0,24.007145,100895.586,343.0,0.0
2018-06-24T03:00:00Z,38.0,58.0,303.99814,300.53577,-0.15142822,-0.12336548,0.0,17.754063,101064.77,336.0,99.0
2018-06-24T06:00:00Z,38.0,58.0,320.1611,303.6,-2.0790563,-1.9816186,0.0,16.168158,101084.61,345.0,358.0
2018-06-24T09:00:00Z,38.0,58.0,325.5864,305.45566,-2.9397948,-2.5745947,0.0,13.597803,101015.39,374.65723,960.0
2018-06-24T12:00:00Z,38.0,58.0,317.00568,305.60565,-3.8139622,-2.0516589,NaN,13.987271,100972.766,NaN,NaN
2018-06-24T15:00:00Z,38.0,58.0,303.8979,303.9,-2.8549168,-0.99012446,0.0,15.2725525,101062.78,368.0,310.0
2018-06-24T18:00:00Z,38.0,58.0,297.8315,299.6,-1.7189746,-0.12845093,0.0,18.920563,101141.086,357.0,154.0
2018-06-24T21:00:00Z,38.0,58.0,295.38165,297.58273,-1.7399731,0.7723706,0.0,20.710901,101162.54,336.0,0.0
2018-06-25T00:00:00Z,38.0,58.0,293.33945,295.94516,-0.97481686,1.6075683,0.0,21.704082,101171.375,331.0,0.0
2018-06-25T03:00:00Z,38.0,58.0,303.66367,300.78735,-0.9188403,0.8539221,0.0,14.657681,101240.12,323.0,101.0
2018-06-25T06:00:00Z,38.0,58.0,319.85742,303.19998,-2.1514916,-1.8995788,0.0,12.7,101220.24,334.0,363.0
2018-06-25T09:00:00Z,38.0,58.0,325.5038,304.3,-1.8597485,-2.710603,0.0,10.3,101165.1,357.0,970.0
2018-06-25T12:00:00Z,38.0,58.0,317.02768,304.4,-1.2333325,-2.961609,NaN,11.400001,101057.4,NaN,NaN
2018-06-25T15:00:00Z,38.0,58.0,302.7399,302.59998,0.3505029,-1.2773438,0.0,12.791003,101114.14,350.0,310.0
2018-06-25T18:00:00Z,38.0,58.0,296.51157,298.1,0.7267114,-0.09773071,0.0,17.63291,101143.83,341.0,158.0
2018-06-25T21:00:00Z,38.0,58.0,294.0,296.09998,0.5585278,0.2577429,0.0,19.861107,101151.61,325.0,0.0
2018-06-26T00:00:00Z,38.0,58.0,292.0464,294.7,0.23633055,0.6034619,0.0,19.800001,101130.086,323.0,0.0
2018-06-26T03:00:00Z,38.0,58.0,303.3453,300.69998,0.7030542,-0.5237451,0.0,13.3,101178.01,320.43845,101.0
2018-06-26T06:00:00Z,38.0,58.0,319.59277,303.2,-0.4596704,-3.0153332,0.0,12.400001,101144.39,331.0,363.0
2018-06-26T09:00:00Z,38.0,58.0,325.05466,304.6,-1.0997839,-3.6645434,0.0,12.227809,101018.836,360.0,970.0
2018-06-26T12:00:00Z,38.0,58.0,316.22858,304.5,-0.5621875,-4.2482896,NaN,14.411534,100903.64,NaN,NaN
2018-06-26T15:00:00Z,38.0,58.0,302.769,302.52914,0.40618163,-2.671184,0.0,15.878227,100943.62,357.0,310.0
2018-06-26T18:00:00Z,38.0,58.0,296.27344,297.9,1.1123534,-0.617113,0.0,19.916986,100979.914,345.0,157.0
2018-06-26T21:00:00Z,38.0,58.0,293.80002,295.9781,1.329746,-0.6093835,0.0,19.187197,100966.516,323.0,0.0
2018-06-27T00:00:00Z,38.0,58.0,291.2,293.44873,0.7301855,-0.23185913,0.0,22.4,100932.5,319.0,0.0
2018-06-27T03:00:00Z,38.0,58.0,302.0513,298.57553,-0.6140747,-0.21640868,0.0,16.2,100948.73,312.38916,101.0
2018-06-27T06:00:00Z,38.0,58.0,318.32272,301.70236,-2.7159495,-1.5129015,0.0,12.1,100921.74,320.8789,365.0
2018-06-27T09:00:00Z,38.0,58.0,324.4,303.8,-3.0361767,-2.4643946,0.0,11.444801,100840.75,351.0,970.0
2018-06-27T12:00:00Z,38.0,58.0,316.2632,304.1898,-2.066963,-2.9743946,NaN,10.430976,100699.79,NaN,NaN
2018-06-27T15:00:00Z,38.0,58.0,301.91476,302.0,-1.0610107,-1.2861718,0.0,12.376182,100749.87,343.0,320.0
2018-06-27T18:00:00Z,38.0,58.0,295.21616,296.80002,0.30281737,-0.013139648,0.0,17.377089,100849.195,333.14697,159.0
2018-06-27T21:00:00Z,38.0,58.0,292.92,294.99997,0.20929687,0.40076172,0.0,17.884886,100860.08,317.73898,0.0
2018-06-28T00:00:00Z,38.0,58.0,290.9,293.6,-0.09395752,0.63716793,0.0,18.5,100882.61,315.0,0.0
2018-06-28T03:00:00Z,38.0,58.0,302.7,300.4,-0.44285154,0.91269773,0.0,12.3,100972.12,313.1751,101.0
2018-06-28T06:00:00Z,38.0,58.0,319.1415,303.61725,-3.349226,-1.3181348,0.0,10.6,100947.375,325.0,363.0
2018-06-28T09:00:00Z,38.0,58.0,325.0066,305.01178,-3.41573,-2.513977,0.0,11.1,100857.29,360.0,960.0
2018-06-28T12:00:00Z,38.0,58.0,317.29785,304.63754,-1.6453173,-2.4081469,NaN,10.911902,100716.836,NaN,NaN
2018-06-28T15:00:00Z,38.0,58.0,302.80002,302.9,-0.36652708,-0.6206006,0.0,13.316709,100756.4,352.0,310.0
2018-06-28T18:00:00Z,38.0,58.0,297.00513,299.05127,-0.18502808,1.175515,0.0,16.08817,100865.25,345.0,158.0
2018-06-28T21:00:00Z,38.0,58.0,294.74387,297.1,-0.5754492,0.80298585,0.0,19.1687,100864.65,338.07343,0.0
2018-06-29T00:00:00Z,38.0,58.0,293.31805,296.5,-0.52849853,1.8060986,0.0,19.7,100862.234,335.0,0.0
2018-06-29T03:00:00Z,38.0,58.0,304.2031,301.7245,-0.7037036,1.5664355,0.0,14.900001,100900.336,332.0,98.0
2018-06-29T06:00:00Z,38.0,58.0,321.13327,304.40002,-2.4007568,-0.8013818,0.0,12.900001,100790.71,342.0,357.0
2018-06-29T09:00:00Z,38.0,58.0,327.1,306.5,-3.269431,-1.51958,0.0,11.6,100653.055,373.0,960.0
2018-06-29T12:00:00Z,38.0,58.0,318.6978,307.25595,-4.1432004,-1.2986621,NaN,11.316006,100479.98,NaN,NaN
2018-06-29T15:00:00Z,38.0,58.0,304.8881,305.2,-3.9821386,0.08019043,0.0,12.400001,100548.98,370.0,310.0
2018-06-29T18:00:00Z,38.0,58.0,299.5075,301.7,-2.4824243,2.2123656,0.0,15.164001,100619.27,360.0,156.0
2018-06-29T21:00:00Z,38.0,58.0,297.30002,300.15744,-1.1007104,2.34218,0.0,17.0,100581.266,345.0,0.0
2018-06-30T00:00:00Z,38.0,58.0,295.17398,298.5,-0.36130127,1.9920946,0.0,19.1,100602.91,343.0,0.0
2018-06-30T03:00:00Z,38.0,58.0,305.6,303.79767,-1.6467968,1.9938623,0.0,14.0,100678.52,340.0,97.0
2018-06-30T06:00:00Z,38.0,58.0,321.4,306.7244,-4.496194,0.34669676,0.0,11.7,100647.664,350.0,357.0
2018-06-30T09:00:00Z,38.0,58.0,327.72043,308.7,-4.786741,-0.78682613,0.0,10.2,100541.23,380.24463,960.0
2018-06-30T12:00:00Z,38.0,58.0,319.7634,309.29514,-4.9214573,-1.6785253,NaN,10.400001,100412.805,NaN,NaN
2018-06-30T15:00:00Z,38.0,58.0,306.2,306.7195,-3.7933934,-0.64854,0.0,12.2,100466.0,376.7085,310.0
2018-06-30T18:00:00Z,38.0,58.0,300.1,302.5,-1.9596069,1.7647009,0.0,16.1,100599.984,366.0,157.0
2018-06-30T21:00:00Z,38.0,58.0,297.80002,300.80002,-1.119912,2.0111792,0.0,18.1,100644.016,347.0,0.0
2018-07-01T00:00:00Z,38.0,58.0,295.5,298.90002,-1.4683251,1.5600073,0.0,20.1,100690.33,344.0,0.0
2018-07-01T03:00:00Z,38.0,58.0,305.9,304.15924,-2.805249,2.5113134,0.0,15.1,100796.4,339.0,98.0
2018-07-01T06:00:00Z,38.0,58.0,321.50226,308.16837,-5.792461,0.9241699,0.0,11.52906,100838.805,350.0,360.0
2018-07-01T09:00:00Z,38.0,58.0,327.0522,310.00488,-6.559431,-0.8017138,0.0,10.400001,100793.555,386.0,960.0
2018-07-01T12:00:00Z,38.0,58.0,319.28964,309.4,-5.7384105,-0.96364254,NaN,9.817392,100727.21,NaN,NaN
2018-07-01T15:00:00Z,38.0,58.0,305.59982,306.24875,-2.8250706,-0.009707031,0.0,11.983146,100784.87,373.0,310.0
2018-07-01T18:00:00Z,38.0,58.0,299.92447,302.59998,-1.2242553,1.6730615,0.0,15.3,100889.414,364.0,159.0
2018-07-01T21:00:00Z,38.0,58.0,297.5,300.52448,-0.15588866,1.0513281,0.0,18.0,100923.44,356.0,0.0
2018-07-02T00:00:00Z,38.0,58.0,295.01382,297.78857,0.05505615,-1.0148047,0.0,21.0,101003.03,352.0,0.0
2018-07-02T03:00:00Z,38.0,58.0,306.08582,303.1404,0.33759034,-0.8639624,0.0,14.3,101099.98,344.0,96.0
2018-07-02T06:00:00Z,38.0,58.0,324.18048,305.9,-0.39255613,-1.8271801,0.0,15.2,101071.37,356.0,354.0
2018-07-02T09:00:00Z,38.0,58.0,327.78342,306.56366,-0.022785643,-3.946433,0.0,13.2,101013.99,384.0,960.0
2018-07-02T12:00:00Z,38.0,58.0,319.29587,307.4255,-1.1604346,-4.116916,NaN,10.701092,100988.79,NaN,NaN
2018-07-02T15:00:00Z,38.0,58.0,304.9155,305.06366,-1.0664966,-2.1677294,0.0,12.327531,101062.6,364.1211,320.0
2018-07-02T18:00:00Z,38.0,58.0,297.88095,299.46362,0.3576709,0.09386963,0.0,16.867224,101162.164,352.8789,161.0
2018-07-02T21:00:00Z,38.0,58.0,295.40167,297.5,0.43912596,0.31543943,0.0,20.65869,101185.445,334.0,0.0
2018-07-03T00:00:00Z,38.0,58.0,293.1063,295.46362,0.21524902,0.13222656,0.0,24.5,101225.31,331.0,0.0
2018-07-03T03:00:00Z,38.0,58.0,304.04544,300.7,-0.7539892,-0.64052,0.0,16.85157,101286.06,324.0,98.0
2018-07-03T06:00:00Z,38.0,58.0,320.8514,302.9,-1.7064697,-2.0118701,0.0,13.237971,101253.87,332.0,363.0
2018-07-03T09:00:00Z,38.0,58.0,327.22726,303.96432,-1.7369775,-2.2551904,0.0,12.101617,101138.48,355.0,980.0
2018-07-03T12:00:00Z,38.0,58.0,318.4126,304.42917,-1.5876831,-1.9710302,NaN,12.597814,100999.77,NaN,NaN
2018-07-03T15:00:00Z,38.0,58.0,303.249,302.6,0.006479492,-0.23408692,0.0,15.594843,101050.48,355.0,320.0
2018-07-03T18:00:00Z,38.0,58.0,297.01413,298.4,-0.26822266,0.20904052,0.0,21.770697,101112.31,347.0,161.0
2018-07-03T21:00:00Z,38.0,58.0,295.00104,297.2,-0.94528806,0.8943359,0.0,23.251091,101090.4,334.0,0.0
2018-07-04T00:00:00Z,38.0,58.0,293.63892,296.4,-1.1518334,1.1722631,0.0,24.481382,101064.24,332.9838,0.0
2018-07-04T03:00:00Z,38.0,58.0,303.84146,301.0239,-2.4683154,0.7388281,0.0,19.367773,101069.29,334.0,95.0
2018-07-04T06:00:00Z,38.0,58.0,319.70447,303.44614,-3.7316332,-0.9084594,0.0,16.871473,101010.82,343.0,353.0
2018-07-04T09:00:00Z,38.0,58.0,325.78226,304.33896,-3.4501512,-1.9604784,0.0,14.226268,100840.555,369.1211,960.0
2018-07-04T12:00:00Z,38.0,58.0,318.1753,304.11935,-1.7265747,-1.5235326,NaN,14.46308,100730.17,NaN,NaN
2018-07-04T15:00:00Z,38.0,58.0,303.1275,302.53735,-0.3698169,-0.6092163,0.0,16.674734,100754.02,359.95093,310.0
2018-07-04T18:00:00Z,38.0,58.0,296.7,298.16855,-0.25181395,0.18705322,0.0,20.847456,100830.61,348.88242,159.0
2018-07-04T21:00:00Z,38.0,58.0,294.28632,296.63144,-0.6327954,0.80744624,0.0,19.65206,100790.51,330.0,0.0
2018-07-05T00:00:00Z,38.0,58.0,292.27808,295.26572,-0.8066064,0.93327147,0.0,18.957367,100766.32,326.0,0.0
2018-07-05T03:00:00Z,38.0,58.0,303.52194,301.0611,-1.8436205,0.3955713,0.0,13.383461,100787.25,320.64804,96.0
2018-07-05T06:00:00Z,38.0,58.0,320.2,303.97784,-3.3828735,-1.3054101,0.0,11.877846,100753.57,331.90317,358.0
2018-07-05T09:00:00Z,38.0,58.0,326.22192,305.67783,-3.6908739,-2.2655394,0.0,10.8,100607.22,363.00244,970.0
2018-07-05T12:00:00Z,38.0,58.0,318.60822,306.15317,-3.1663866,-1.6594507,NaN,10.886275,100486.68,NaN,NaN
2018-07-05T15:00:00Z,38.0,58.0,303.92038,304.19302,-1.7423681,-0.66682374,0.0,13.273238,100490.29,360.14697,320.0
2018-07-05T18:00:00Z,38.0,58.0,297.13046,299.04752,-0.5220752,0.74257565,0.0,17.87329,100569.414,350.00006,161.0
2018-07-05T21:00:00Z,38.0,58.0,295.2463,297.83945,-0.95340085,0.90625733,0.0,20.04743,100556.2,338.38916,0.0
2018-07-06T00:00:00Z,38.0,58.0,293.17746,296.05157,-0.5621826,0.95963377,0.0,23.7,100554.57,336.0,0.0
2018-07-06T03:00:00Z,38.0,58.0,304.77783,302.03946,-0.967373,0.6774609,0.0,17.5,100571.3,333.0,94.0
2018-07-06T06:00:00Z,38.0,58.0,322.09457,305.3,-2.6258545,-1.5878417,0.0,13.455676,100555.836,344.0,355.0
2018-07-06T09:00:00Z,38.0,58.0,328.51675,307.5143,-3.1314209,-2.2482789,0.0,11.900001,100429.66,378.1211,960.0
2018-07-06T12:00:00Z,38.0,58.0,320.51886,308.5321,-3.0942383,-2.038431,NaN,11.164853,100298.24,NaN,NaN
2018-07-06T15:00:00Z,38.0,58.0,305.91675,306.30002,-2.6776917,-0.6045685,0.0,12.906586,100318.516,374.65723,310.0
2018-07-06T18:00:00Z,38.0,58.0,299.51675,302.08728,-1.2036254,1.7118163,0.0,16.595066,100397.93,364.38916,158.0
2018-07-06T21:00:00Z,38.0,58.0,297.51157,300.69998,-1.0687256,1.8957812,0.0,17.680943,100354.76,349.0,0.0
2018-07-07T00:00:00Z,38.0,58.0,295.30002,298.9,-0.8455322,1.589541,0.0,19.2,100377.09,346.08112,0.0
2018-07-07T03:00:00Z,38.0,58.0,306.23013,304.20535,-1.5803467,0.90409666,0.0,13.8,100452.32,340.0,93.0
2018-07-07T06:00:00Z,38.0,58.0,323.57785,307.43893,-3.1685643,-1.057539,0.0,9.860698,100456.45,349.0,356.0
2018-07-07T09:00:00Z,38.0,58.0,330.01675,309.26486,-3.1656053,-2.2952,0.0,8.228104,100341.27,376.0,970.0
2018-07-07T12:00:00Z,38.0,58.0,321.72266,310.83298,-2.8207495,-3.5229247,NaN,8.2,100268.805,NaN,NaN
2018-07-07T15:00:00Z,38.0,58.0,306.43942,307.357,-1.5457715,-0.42957518,0.0,9.900001,100339.37,378.0,310.0
2018-07-07T18:00:00Z,38.0,58.0,299.45026,301.63947,0.36847168,0.19387695,0.0,13.3,100465.24,366.0,158.0
2018-07-07T21:00:00Z,38.0,58.0,297.28937,300.02734,-0.09364258,0.74483883,0.0,14.953516,100496.086,351.0,0.0
2018-07-08T00:00:00Z,38.0,58.0,295.4797,298.6061,-0.29373047,0.6048852,0.0,16.562422,100573.625,350.0,0.0
2018-07-08T03:00:00Z,38.0,58.0,306.70258,304.75684,1.149043,-0.76607174,0.0,10.7,100675.18,347.0,91.0
2018-07-08T06:00:00Z,38.0,58.0,324.37238,307.7075,-0.53436035,-2.6486425,0.0,10.5,100713.04,356.65723,348.0
2018-07-08T09:00:00Z,38.0,58.0,329.79254,309.30002,-1.0901221,-4.1003857,0.0,13.6,100596.11,394.65723,950.0
2018-07-08T12:00:00Z,38.0,58.0,321.41208,308.7054,-1.0926208,-3.52186,NaN,19.727823,100540.69,NaN,NaN
2018-07-08T15:00:00Z,38.0,58.0,307.4193,306.7773,0.8439062,-1.9696386,0.0,22.300001,100603.5,407.1211,300.0
2018-07-08T18:00:00Z,38.0,58.0,301.3365,302.82227,0.7797656,0.08824707,0.0,24.6,100705.87,395.0,152.0
2018-07-08T21:00:00Z,38.0,58.0,298.86398,300.91934,0.13403808,0.026005859,0.0,24.777952,100700.49,373.0,0.0
2018-07-09T00:00:00Z,38.0,58.0,296.80002,299.1102,0.2397644,-0.30010375,0.0,31.467417,100749.086,369.0,0.0
2018-07-09T03:00:00Z,38.0,58.0,307.01254,303.61594,-0.33104858,-1.3929169,0.0,28.877335,100852.4,363.0,87.0
2018-07-09T06:00:00Z,38.0,58.0,324.30746,306.29663,-1.2215271,-2.3202913,0.0,23.544733,100874.62,376.0,340.0
2018-07-09T09:00:00Z,38.0,58.0,330.37155,308.75458,-2.0115724,-3.2428956,0.0,18.5,100730.664,413.0,940.0
2018-07-09T12:00:00Z,38.0,58.0,321.82175,308.67392,-1.7132031,-3.087622,NaN,21.6,100674.65,NaN,NaN
2018-07-09T15:00:00Z,38.0,58.0,307.40244,306.6546,-0.48608884,-2.0830176,0.0,24.300001,100723.164,407.0,300.0
2018-07-09T18:00:00Z,38.0,58.0,301.34958,302.552,0.52111816,-0.17318848,0.0,30.300001,100800.74,394.0,152.0
2018-07-09T21:00:00Z,38.0,58.0,299.44443,301.43527,0.981643,0.09903564,0.0,32.9,100805.48,376.19324,0.0
2018-07-10T00:00:00Z,38.0,58.0,297.90588,300.43863,1.4162695,-0.17393066,0.0,37.3,100869.22,374.19324,0.0
2018-07-10T03:00:00Z,38.0,58.0,307.49533,304.83862,2.2579784,-1.5119457,0.0,28.800001,100973.11,370.0,86.0
2018-07-10T06:00:00Z,38.0,58.0,323.0515,307.8193,1.0922363,-4.841523,0.0,21.1,101007.24,382.0,339.0
2018-07-10T09:00:00Z,38.0,58.0,328.9,309.0,0.3735156,-5.205669,0.0,18.5,100885.266,413.0,940.0
2018-07-10T12:00:00Z,38.0,58.0,320.7285,308.6,-0.23395996,-4.6338916,NaN,18.4,100862.766,NaN,NaN
2018-07-10T15:00:00Z,38.0,58.0,307.0791,306.80002,-0.087900385,-3.744326,0.0,20.9,100917.21,401.0,300.0
2018-07-10T18:00:00Z,38.0,58.0,300.58798,302.15387,0.8127832,-1.267417,0.0,25.6,101010.6,387.7295,153.0
2018-07-10T21:00:00Z,38.0,58.0,297.46085,299.4,0.919541,-0.23618896,0.0,25.6,101058.3,355.0,0.0
2018-07-11T00:00:00Z,38.0,58.0,295.1224,297.36795,0.040476073,0.06708984,0.0,24.9,101085.44,350.0,0.0
2018-07-11T03:00:00Z,38.0,58.0,305.4368,302.7242,-1.9783423,0.7827881,0.0,18.9,101172.055,344.0,88.0
2018-07-11T06:00:00Z,38.0,58.0,322.03888,305.2238,-3.351787,-1.334956,0.0,16.800001,101140.78,355.0,343.0
2018-07-11T09:00:00Z,38.0,58.0,328.84888,306.13168,-2.4820142,-2.262761,0.0,15.6,100983.664,387.0,950.0
2018-07-11T12:00:00Z,38.0,58.0,320.85522,308.59024,-2.1840186,-3.248867,NaN,12.7,100740.984,NaN,NaN
2018-07-11T15:00:00Z,38.0,58.0,305.937,306.12454,-0.9321948,-0.9683349,0.0,14.900001,100811.36,382.0,310.0
2018-07-11T18:00:00Z,38.0,58.0,299.18503,300.73215,0.07528809,0.0013916015,0.0,19.308233,100881.16,371.0,155.0
2018-07-11T21:00:00Z,38.0,58.0,297.04742,299.23215,-1.1179785,0.6555029,0.0,21.490429,100898.48,350.8682,0.0
2018-07-12T00:00:00Z,38.0,58.0,295.74704,298.5268,-1.5580591,1.5915917,0.0,23.396606,100897.305,348.0,0.0
2018-07-12T03:00:00Z,38.0,58.0,305.37518,303.15247,-2.451682,2.0889208,0.0,17.6,100951.28,343.0,88.0
2018-07-12T06:00:00Z,38.0,58.0,321.45102,306.83896,-5.378008,0.101850584,0.0,14.7,100877.89,354.61084,344.0
2018-07-12T09:00:00Z,38.0,58.0,327.17422,307.13712,-5.138613,-0.29148924,0.0,14.8,100751.086,386.9253,950.0
2018-07-12T12:00:00Z,38.0,58.0,320.10928,306.7247,-2.9343896,0.063986816,NaN,13.6,100626.16,NaN,NaN
2018-07-12T15:00:00Z,38.0,58.0,305.29324,305.15698,-2.2567945,-0.16153808,0.0,15.0,100645.12,375.0,310.0
2018-07-12T18:00:00Z,38.0,58.0,299.56665,301.7,-1.6020336,1.0101978,0.0,17.833984,100668.914,365.0,156.0
2018-07-12T21:00:00Z,38.0,58.0,297.63336,300.63608,-1.2230737,1.7110277,0.0,19.074575,100627.664,349.51282,0.0
2018-07-13T00:00:00Z,38.0,58.0,296.27844,299.71732,-0.4435669,2.103103,0.0,20.101988,100591.695,348.51282,0.0
2018-07-13T03:00:00Z,38.0,58.0,306.68246,305.1541,-1.7740844,2.4253442,0.0,15.435048,100623.06,350.0,86.0
2018-07-13T06:00:00Z,38.0,58.0,322.7216,308.8956,-5.640251,0.83154786,0.0,12.6,100570.89,363.0,341.0
2018-07-13T09:00:00Z,38.0,58.0,328.53488,310.48166,-6.3201294,-0.6311328,0.0,10.6,100422.68,395.0,950.0
2018-07-13T12:00:00Z,38.0,58.0,320.20822,309.6,-5.718125,-0.60285646,NaN,10.8,100317.74,NaN,NaN
2018-07-13T15:00:00Z,38.0,58.0,306.42892,307.0,-3.407727,-0.20266601,0.0,12.8,100337.1,382.0,300.0
2018-07-13T18:00:00Z,38.0,58.0,300.77518,303.4,-1.3072289,1.870144,0.0,15.871973,100403.03,373.19836,154.0
2018-07-13T21:00:00Z,38.0,58.0,298.7758,302.0,-0.22610839,2.0014148,0.0,17.043356,100339.375,360.26575,0.0
2018-07-14T00:00:00Z,38.0,58.0,297.63513,301.3853,0.9237549,2.2615209,0.0,17.800001,100277.34,359.0,0.0
2018-07-14T03:00:00Z,38.0,58.0,307.79858,306.1879,1.3932812,1.7744092,0.0,14.6,100328.37,357.0,85.0
